'order_no','aopmargin_percentage','booking_margin_percentage_after_sur_charge','ctry_code','date','dealer_name','dealer_net','dealer_net_after_sur_charge','margin_after_sur_charge','margin_percentage_after_sur_charge','model','netrevenue','quantity','serial_number','series','total_cost','currency','product_dimension','region'
F75368,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-18571.67,-Infinity,H3.5XT,23950.21,1,D466R16377X,,18571.67,,,
F77339,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-15935.92,-Infinity,H3.0XT,21261.47,1,D466R16657X,,15935.92,,,
F75367,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-18571.67,-Infinity,H3.5XT,23950.21,1,D466R16355X,,18571.67,,,
F77338,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-15935.92,-Infinity,H3.0XT,21261.47,1,D466R16637X,,15935.92,,,
F75369,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-18571.67,-Infinity,H3.5XT,23950.21,1,D466R16399X,,18571.67,,,
F75370,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-15145.89,-Infinity,H3.0XT,20021.59,1,D466R16421X,,15145.89,,,
F75683,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-12960.87,-Infinity,H2.5XT,15536.89,1,D466R16583X,,12960.87,,,
F75373,0.0,0.0,TH,2023-04-28,DILOK & SONS CO. L,0.0,0.0,-17675.18,-Infinity,H3.5XT,22604.53,1,D466R16465X,,17675.18,,,
F73229,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02324X,,1788.8400000000001,,,
E91005,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02206W,,2273.0,,,
E91006,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02207W,,2273.08,,,
E91020,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02221W,,2183.99,,,
C67780,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H01737U,,1984.27,,,
F12790,0.0,0.0,AU,2023-04-28,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2774.23,1,A3B5H02262W,,2203.38,,,
E40450,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R1.6,25930.909999999996,1,D435T08619W,,27372.039999999997,,,
E40447,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R1.6,25930.909999999996,1,D435T08649W,,27372.699999999997,,,
E40448,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R1.6,25930.909999999996,1,D435T08650W,,27372.699999999997,,,
E40440,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R1.6,25930.909999999996,1,D435T08617W,,27372.699999999997,,,
F93094,0.17168496988734938,0.154,VN,2023-05-04,MICO Machinery and,17294.800000000003,17294.800000000003,2533.590000000004,0.1464943219927379,R1.80EX  W2,18814.82,1,C915R30625X,C915,14761.21,,39,1
F54827,0.0,0.0,IN,2023-05-05,Electromech Materi,0.0,0.0,0.0,0.0,GP30UX,11895.13,1,A7S1A07065W,,11701.79,,,
F54829,0.0,0.0,IN,2023-05-05,Electromech Materi,0.0,0.0,0.0,0.0,GP30UX,11895.13,1,A7S1A07066W,,11701.79,,,
F54831,0.0,0.0,IN,2023-05-05,Electromech Materi,0.0,0.0,0.0,0.0,GP30UX,11895.13,1,A7S1A07067W,,11701.79,,,
F54834,0.0,0.0,IN,2023-05-05,Electromech Materi,0.0,0.0,0.0,0.0,GP30UX,11895.13,1,A7S1A07068W,,11701.79,,,
F54836,0.0,0.0,IN,2023-05-05,Electromech Materi,0.0,0.0,0.0,0.0,GP30UX,11895.13,1,A7S1A07084W,,11701.79,,,
F45868,0.0,0.0,IN,2023-05-05,Electromech Materi,0.0,0.0,0.0,0.0,ERP35UX,25273.05,1,A7S4A02476W,,20579.69,,,
F45874,0.0,0.0,IN,2023-05-05,Electromech Materi,0.0,0.0,0.0,0.0,ERP35UX,25273.05,1,A7S4A02477W,,20579.69,,,
F45875,0.0,0.0,IN,2023-05-05,Electromech Materi,0.0,0.0,0.0,0.0,ERP35UX,25260.6,1,A7S4A02534X,,20379.23,,,
F67101,0.0,0.0,IN,2023-05-05,Electromech Lift T,0.0,0.0,0.0,0.0,ERP30UX,25007.3,1,A7S4A02544X,,19930.260000000002,,,
F91587,0.10294816630369288,0.172,IN,2023-05-06,Electromech Lift T,12273.9,12273.9,2148.629999999999,0.17505682790311142,ERP25UX,12273.9,1,A7S4A02770X,A7S4,10125.27,,264,1
F91588,0.10294816630369288,0.172,IN,2023-05-06,Electromech Lift T,12273.9,12273.9,2148.629999999999,0.17505682790311142,ERP25UX,12273.9,1,A7S4A02782X,A7S4,10125.27,,264,1
F91589,0.10294816630369288,0.172,IN,2023-05-06,Electromech Lift T,12273.9,12273.9,2148.629999999999,0.17505682790311142,ERP25UX,12273.9,1,A7S4A02783X,A7S4,10125.27,,264,1
F91590,0.10294816630369288,0.172,IN,2023-05-06,Electromech Lift T,12273.9,12273.9,2148.629999999999,0.17505682790311142,ERP25UX,12273.9,1,A7S4A02784X,A7S4,10125.27,,264,1
F91591,0.10294816630369288,0.172,IN,2023-05-06,Electromech Lift T,12273.9,12273.9,2148.629999999999,0.17505682790311142,ERP25UX,12273.9,1,A7S4A02785X,A7S4,10125.27,,264,1
F91586,0.10294816630369288,0.17,IN,2023-05-06,Electromech Lift T,12099.6,12099.6,2077.300000000001,0.1716833614334359,ERP25UX,12099.6,1,A7S4A02822X,A7S4,10022.3,,264,1
F91592,0.10294816630369288,0.172,IN,2023-05-06,Electromech Lift T,12273.9,12273.9,2148.629999999999,0.17505682790311142,ERP25UX,12273.9,1,A7S4A02808X,A7S4,10125.27,,264,1
F91593,0.10294816630369288,0.17,IN,2023-05-06,Electromech Lift T,12099.6,12099.6,2077.300000000001,0.1716833614334359,ERP25UX,12099.6,1,A7S4A02796X,A7S4,10022.3,,264,1
F91594,0.10294816630369288,0.17,IN,2023-05-06,Electromech Lift T,12099.6,12099.6,2077.300000000001,0.1716833614334359,ERP25UX,12099.6,1,A7S4A02797X,A7S4,10022.3,,264,1
F93116,0.10294816630369288,0.141,IN,2023-05-06,Electromech Lift T,12750.999999999998,12750.999999999998,1738.4699999999975,0.13633989491020296,ERP35UX,12751.0,1,A7S4A02767X,A7S4,11012.53,,264,1
H03214,0.11584491437751891,0.145,ID,2023-05-06,DILOK & SONS CO. L,23840.9,23840.9,4998.810000000001,0.20967371198234971,J3.0UT,23995.9,1,A3C4A04738X,A3C4,18842.09,,263,1
H03222,0.11584491437751891,0.145,ID,2023-05-06,DILOK & SONS CO. L,23840.9,23840.9,4998.810000000001,0.20967371198234971,J3.0UT,23995.9,1,A3C4A04739X,A3C4,18842.09,,263,1
H03223,0.11584491437751891,0.145,ID,2023-05-06,DILOK & SONS CO. L,23840.9,23840.9,4998.810000000001,0.20967371198234971,J3.0UT,23995.9,1,A3C4A04746X,A3C4,18842.09,,263,1
H03224,0.11584491437751891,0.145,ID,2023-05-06,DILOK & SONS CO. L,23840.9,23840.9,4998.810000000001,0.20967371198234971,J3.0UT,23995.9,1,A3C4A04745X,A3C4,18842.09,,263,1
H04214,0.11584491437751891,0.115,ID,2023-05-06,DILOK & SONS CO. L,18462.5,18462.5,3411.370000000001,0.18477291807718352,J2.5UT,18617.5,1,A3C4A04764X,A3C4,15051.13,,263,1
E40455,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-16191.829999999998,-Infinity,K1.0L AC,16488.19,1,C457T02165W,,16191.829999999998,,,
E66776,0.0,0.0,LK,2023-04-29,Hayleys Aventura (,0.0,0.0,-11906.04,-Infinity,H3.0UT,20800.0,1,A3C1A10165W,,11906.04,,,
E40457,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-16191.829999999998,-Infinity,K1.0L AC,16488.19,1,C457T02169W,,16191.829999999998,,,
E40452,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-16191.829999999998,-Infinity,K1.0L AC,16488.19,1,C457T02160W,,16191.829999999998,,,
E40458,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-16191.829999999998,-Infinity,K1.0L AC,16488.19,1,C457T02168W,,16191.829999999998,,,
E40441,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-16191.829999999998,-Infinity,K1.0L AC,16488.19,1,C457T02159W,,16191.829999999998,,,
E40453,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-16191.829999999998,-Infinity,K1.0L AC,16488.19,1,C457T02162W,,16191.829999999998,,,
E40456,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-16191.829999999998,-Infinity,K1.0L AC,16488.19,1,C457T02167W,,16191.829999999998,,,
E40454,0.0,0.0,AU,2023-04-28,ADAPT-A-LIFT GROUP,0.0,0.0,-16191.829999999998,-Infinity,K1.0L AC,16488.19,1,C457T02163W,,16191.829999999998,,,
H05907,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,570.3599999999999,0.3673106646058732,P1.5UT,1583.51,1,A3D1H01973X,A3D1,982.44,,265,1
H05908,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,570.33,0.3672913446676971,P1.5UT,1583.51,1,A3D1H01974X,A3D1,982.4699999999999,,265,1
H05909,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,570.33,0.3672913446676971,P1.5UT,1583.51,1,A3D1H01975X,A3D1,982.4699999999999,,265,1
H05910,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,570.33,0.3672913446676971,P1.5UT,1583.51,1,A3D1H01976X,A3D1,982.4699999999999,,265,1
H05911,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,570.33,0.3672913446676971,P1.5UT,1583.51,1,A3D1H01977X,A3D1,982.4699999999999,,265,1
H05912,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,570.33,0.3672913446676971,P1.5UT,1583.51,1,A3D1H01978X,A3D1,982.4699999999999,,265,1
H05913,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,570.33,0.3672913446676971,P1.5UT,1583.51,1,A3D1H01979X,A3D1,982.4699999999999,,265,1
H05914,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,570.33,0.3672913446676971,P1.5UT,1583.51,1,A3D1H01980X,A3D1,982.4699999999999,,265,1
H05915,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,571.3199999999999,0.36792890262751154,P1.5UT,1583.51,1,A3D1H01981X,A3D1,981.48,,265,1
H05916,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,571.3199999999999,0.36792890262751154,P1.5UT,1583.51,1,A3D1H01982X,A3D1,981.48,,265,1
H05917,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,571.3199999999999,0.36792890262751154,P1.5UT,1583.51,1,A3D1H01983X,A3D1,981.48,,265,1
H05918,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,571.3199999999999,0.36792890262751154,P1.5UT,1583.51,1,A3D1H01984X,A3D1,981.48,,265,1
H05919,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,571.3199999999999,0.36792890262751154,P1.5UT,1583.51,1,A3D1H01985X,A3D1,981.48,,265,1
H05920,0.29263165542890246,0.38,TH,2023-05-06,DILOK & SONS CO. L,1552.8,1552.8,571.3199999999999,0.36792890262751154,P1.5UT,1583.51,1,A3D1H01986X,A3D1,981.48,,265,1
F06463,0.0,0.0,TH,2023-05-08,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,E45XN,28043.47,1,A268N37541X,,24618.09,,,
H07793,0.11584491437751891,0.119,PH,2023-05-09,HYSTER FORKLIFT PH,15094.400000000001,15094.400000000001,3776.0,0.25015899936400254,J3.5UT,15922.14,1,A3C4A04810X,A3C4,11318.400000000001,,263,1
H07794,0.11584491437751891,0.119,PH,2023-05-09,HYSTER FORKLIFT PH,15094.400000000001,15094.400000000001,3776.0,0.25015899936400254,J3.5UT,15922.14,1,A3C4A04811X,A3C4,11318.400000000001,,263,1
H07795,0.11584491437751891,0.119,PH,2023-05-09,HYSTER FORKLIFT PH,15094.400000000001,15094.400000000001,3776.0,0.25015899936400254,J3.5UT,15922.14,1,A3C4A04812X,A3C4,11318.400000000001,,263,1
H07796,0.11584491437751891,0.119,PH,2023-05-09,HYSTER FORKLIFT PH,15094.400000000001,15094.400000000001,3776.0,0.25015899936400254,J3.5UT,15922.14,1,A3C4A04813X,A3C4,11318.400000000001,,263,1
H07797,0.11584491437751891,0.119,PH,2023-05-09,HYSTER FORKLIFT PH,15094.400000000001,15094.400000000001,3776.0,0.25015899936400254,J3.5UT,15922.14,1,A3C4A04825X,A3C4,11318.400000000001,,263,1
H07798,0.11584491437751891,0.119,PH,2023-05-09,HYSTER FORKLIFT PH,15094.400000000001,15094.400000000001,3776.0,0.25015899936400254,J3.5UT,15922.14,1,A3C4A04826X,A3C4,11318.400000000001,,263,1
E80788,0.0,0.0,AU,2023-04-13,ADAPT-A-LIFT GROUP,0.0,0.0,-13092.259999999998,-Infinity,H2.5UT,14793.3,1,A3C1A13154W,,13092.259999999998,,,
H12395,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,231.10000000000002,0.27407495256166986,MPC15,894.45,1,A3D4M08483X,A3D4,612.1,,268,1
H12396,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,271.56000000000006,0.2773284313725491,MPC15,1030.45,1,A3D4M08484X,A3D4,707.64,,268,1
H12397,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08485X,A3D4,708.63,,268,1
H12398,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08486X,A3D4,708.63,,268,1
H12399,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08487X,A3D4,708.63,,268,1
H12400,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08488X,A3D4,708.63,,268,1
H12401,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08489X,A3D4,708.63,,268,1
H12402,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08490X,A3D4,708.63,,268,1
H12403,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08491X,A3D4,613.08,,268,1
H12404,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08492X,A3D4,613.08,,268,1
H12405,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08493X,A3D4,613.08,,268,1
H12631,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08494X,A3D4,613.08,,268,1
H12632,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08495X,A3D4,613.08,,268,1
H12633,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08496X,A3D4,613.08,,268,1
H12634,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08497X,A3D4,613.08,,268,1
H12635,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08498X,A3D4,613.08,,268,1
H12636,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08499X,A3D4,613.08,,268,1
H12637,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08500X,A3D4,613.08,,268,1
H12638,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08501X,A3D4,613.08,,268,1
H12958,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08502X,A3D4,613.08,,268,1
H12959,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08503X,A3D4,613.08,,268,1
H12960,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08504X,A3D4,613.08,,268,1
H12961,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08505X,A3D4,613.08,,268,1
H12962,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08506X,A3D4,613.08,,268,1
H12963,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08507X,A3D4,613.08,,268,1
H12964,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08508X,A3D4,613.08,,268,1
H12965,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08509X,A3D4,613.08,,268,1
H12966,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08510X,A3D4,613.08,,268,1
H12967,0.2219394896005153,0.21,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08511X,A3D4,613.08,,268,1
H13577,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08512X,A3D4,708.63,,268,1
H13578,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08513X,A3D4,708.63,,268,1
H13579,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08514X,A3D4,708.63,,268,1
H13580,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08515X,A3D4,708.63,,268,1
H13581,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08516X,A3D4,708.63,,268,1
H13582,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08517X,A3D4,708.63,,268,1
H13583,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08518X,A3D4,708.63,,268,1
H13584,0.2219394896005153,0.199,TH,2023-05-09,JENBUNJERD CO LTD.,979.2,979.2,270.57000000000005,0.27631740196078436,MPC15,1030.45,1,A3D4M08519X,A3D4,708.63,,268,1
H13585,0.2219394896005153,0.2,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08520X,A3D4,613.08,,268,1
H13586,0.2219394896005153,0.2,TH,2023-05-09,JENBUNJERD CO LTD.,843.2,843.2,230.12,0.27291271347248575,MPC15,894.45,1,A3D4M08521X,A3D4,613.08,,268,1
F52643,0.0,0.0,KR,2023-05-09,Hyster Korea Inc.,0.0,0.0,0.0,0.0,MR20HD,45045.9,1,D849T08027X,,29988.600000000002,,,
E40733,0.0,0.0,AU,2023-05-09,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14332.5,1,A7S1A06457W,,13494.560000000001,,,
F03765,0.0,0.0,AU,2023-05-09,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP30UX,16154.54,1,A7S1A06139W,,13151.83,,,
F88573,0.0,0.0,VN,2023-05-11,MICO Machinery & E,0.0,0.0,0.0,0.0,H5.0UT,26197.5,1,A3C6A01801X,,18169.25,,,
F88574,0.0,0.0,VN,2023-05-11,MICO Machinery & E,0.0,0.0,0.0,0.0,H3.5UT,17711.9,1,A3C1A15011X,,11576.539999999999,,,
H08067,0.173881259001628,0.162,IN,2023-05-12,Electromech Lift T,17557.399999999998,17557.399999999998,3808.7699999999986,0.21693246152619403,FBR15SZ,17657.4,1,C900R37213X,C900,13748.63,,38,1
F25317,0.0,0.0,AU,2023-06-16,SOUTH QUEENSLAND M,0.0,0.0,0.0,0.0,GP35MX,-366.01,0,D871R16106W,,-366.01,,,
F26170,0.0,0.0,AU,2023-05-15,RIVERINA L/TRUCKS,0.0,0.0,0.0,0.0,ERP20UXT,16795.309999999998,1,A7S5A01855W,,13227.33,,,
F64256,0.0,0.0,AU,2023-05-15,RIVERINA L/TRUCKS,0.0,0.0,0.0,0.0,GP35UX,18839.25,1,A7S1A07549X,,12486.48,,,
F93047,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08051X,A3D4,600.96,,268,2
F93048,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08052X,A3D4,600.96,,268,2
F93049,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08053X,A3D4,600.96,,268,2
F93050,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08054X,A3D4,600.96,,268,2
F93051,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08055X,A3D4,600.96,,268,2
F93052,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08056X,A3D4,600.96,,268,2
F93053,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08057X,A3D4,600.96,,268,2
F93054,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08058X,A3D4,600.96,,268,2
F93055,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08059X,A3D4,600.96,,268,2
F93056,0.2219394896005153,0.255,AU,2023-05-15,ADAPT-A-LIFT GROUP,1485.05,1485.05,884.0899999999999,0.5953267566748593,MPC15,978.6000000000001,1,A3D4M08060X,A3D4,600.96,,268,2
F93628,0.2219394896005153,0.313,AU,2023-05-15,ADAPT-A-LIFT GROUP,1610.0,1610.0,1008.12,0.6261614906832298,MPC15,1060.94,1,A3D4M08061X,A3D4,601.88,,268,2
F93629,0.2219394896005153,0.313,AU,2023-05-15,ADAPT-A-LIFT GROUP,1610.0,1610.0,1008.12,0.6261614906832298,MPC15,1060.94,1,A3D4M08062X,A3D4,601.88,,268,2
F93630,0.2219394896005153,0.313,AU,2023-05-15,ADAPT-A-LIFT GROUP,1610.0,1610.0,1008.12,0.6261614906832298,MPC15,1060.94,1,A3D4M08063X,A3D4,601.88,,268,2
F58288,0.0,0.0,PH,2023-05-14,HYSTER FORKLIFT PH,0.0,0.0,-19018.07,-Infinity,H3.5XT,25227.620000000003,1,D466R15911W,,19018.07,,,
F88546,0.0,0.0,ID,2023-05-12,DILOK & SONS CO. L,0.0,0.0,-14984.77,-Infinity,R1.80EX  2,20022.53,1,C915R30627X,,14984.77,,,
F90594,0.18932406722001888,0.299,PH,2023-05-14,HYSTER FORKLIFT PH,22107.175,22107.175,6272.105,0.2837135454891907,J3.0GX,23461.190000000002,1,C225R10407X,C225,15835.07,,3,1
F26171,0.0,0.0,AU,2023-05-15,RIVERINA L/TRUCKS,0.0,0.0,-13388.029999999999,-Infinity,ERP20UXT,16993.010000000002,1,A7S5A01856W,,13388.029999999999,,,
F93631,0.2219394896005153,0.313,AU,2023-05-15,ADAPT-A-LIFT GROUP,1610.0,1610.0,1008.12,0.6261614906832298,MPC15,1060.94,1,A3D4M08064X,A3D4,601.88,,268,2
F93632,0.2219394896005153,0.313,AU,2023-05-15,ADAPT-A-LIFT GROUP,1610.0,1610.0,1008.12,0.6261614906832298,MPC15,1060.94,1,A3D4M08065X,A3D4,601.88,,268,2
F93633,0.2219394896005153,0.313,AU,2023-05-15,ADAPT-A-LIFT GROUP,1610.0,1610.0,1008.12,0.6261614906832298,MPC15,1060.94,1,A3D4M08066X,A3D4,601.88,,268,2
F93634,0.2219394896005153,0.313,AU,2023-05-15,ADAPT-A-LIFT GROUP,1610.0,1610.0,1008.12,0.6261614906832298,MPC15,1060.94,1,A3D4M08067X,A3D4,601.88,,268,2
